event,run,cluster_size
105586,1002,7,27.2693
105599,1002,5,44.1702
105653,1002,6,36.9271
105654,1002,5,37.1385
105700,1002,5,32.0084
105836,1002,5,44.3938
105900,1002,3,34.9059
105926,1002,6,42.465
106055,1002,4,36.8446
106081,1002,4,31.4468
106132,1002,7,42.7441
106144,1002,7,32.9069
106192,1002,1,37.3936
106325,1002,3,21.8177
106371,1002,4,22.1285
106429,1002,4,41.8414
106460,1002,2,31.3351
106496,1002,5,30.9605
106526,1002,3,31.7164
106585,1002,7,40.921
106592,1002,3,22.2197
106592,1002,3,13.3613
106611,1002,7,42.8509
106650,1002,8,38.8617
106665,1002,5,39.3401
106667,1002,4,38.7123
106836,1002,5,33.8411
106843,1002,2,33.127
106888,1002,4,33.7873
107228,1002,4,31.8335
107405,1002,3,31.8396
107419,1002,4,44.8813
107544,1002,5,37.1012
107547,1002,4,36.7636
107600,1002,4,41.7778
107726,1002,2,34.5985
107793,1002,4,31.6841
107909,1002,6,44.3447
107937,1002,6,38.9921
107942,1002,3,38.5614
107972,1002,3,30.2612
108039,1002,4,31.0838
108162,1002,3,18.0058
108252,1002,2,21.4623
108275,1002,4,41.4229
108279,1002,8,42.7353
108281,1002,3,43.5766
108301,1002,4,37.954
108369,1002,3,40.0301
108392,1002,5,38.3324
108459,1002,7,41.9347
108566,1002,6,42.5173
108578,1002,4,37.1137
108622,1002,7,44.2787
108635,1002,6,42.2011
108701,1002,8,35.3592
108996,1002,4,41.3145
109003,1002,6,40.1372
109142,1002,4,37.7875
109175,1002,7,40.7058
109240,1002,4,46.972
109268,1002,9,41.5252
109346,1002,5,38.0635
109352,1002,8,36.925
109423,1002,5,42.7969
109555,1002,3,30.841
109612,1002,3,35.1245
109683,1002,5,35.1055
109706,1002,5,38.3172
109790,1002,3,42.486
109811,1002,6,26.7209
109813,1002,3,15.4822
109821,1002,2,29.7506
109872,1002,2,33.9294
109982,1002,4,39.6821
110136,1002,6,44.4591
110209,1002,4,39.1014
110254,1002,5,43.1916
110636,1002,4,43.6466
110762,1002,4,38.803
110811,1002,5,38.5636
110879,1002,5,43.1747
110968,1002,3,34.6357
110985,1002,7,33.8064
111111,1002,6,40.0713
111153,1002,7,42.2643
111242,1002,5,27.3144
111303,1002,5,31.292
111366,1002,2,28.0165
111389,1002,6,43.2362
111394,1002,4,35.4923
111501,1002,4,26.6649
111506,1002,4,37.5163
111540,1002,7,42.5017
111563,1002,6,38.1197
111602,1002,3,40.8663
111664,1002,8,44.6155
111689,1002,4,37.2173
111756,1002,5,43.1887
111775,1002,3,37.2749
111777,1002,4,23.6297
111818,1002,6,38.3157
111852,1002,4,44.8953
112012,1002,3,35.7007
112114,1002,5,30.0466
112187,1002,4,40.082
112366,1002,4,21.5857
112366,1002,4,12.7956
112370,1002,6,32.1008
112432,1002,3,40.91
112456,1002,5,38.6755
112505,1002,5,41.5422
112525,1002,4,33.4313
112633,1002,1,28.4575
112689,1002,7,37.3099
112782,1002,5,28.2429
112933,1002,6,38.6045
112941,1002,6,36.7281
112989,1002,6,37.9541
113064,1002,5,42.3225
113069,1002,6,34.2538
113087,1002,6,37.2583
113119,1002,4,42.9409
113151,1002,4,36.2536
113159,1002,6,31.2629
113253,1002,5,31.9954
113284,1002,4,46.0497
113309,1002,6,32.9226
113350,1002,6,35.0653
113492,1002,3,34.3531
113511,1002,6,45.819
113653,1002,8,35.9497
113662,1002,5,41.2823
113664,1002,2,42.4924
113668,1002,4,37.502
113671,1002,6,40.6694
113731,1002,7,38.125
113825,1002,6,30.1217
113944,1002,4,40.0478
113967,1002,7,43.9935
114035,1002,9,37.2506
114040,1002,6,34.9275
114161,1002,7,44.3058
114192,1002,4,35.9711
114207,1002,7,30.3181
114254,1002,4,44.7414
114371,1002,4,40.0048
114376,1002,5,36.6537
114550,1002,3,32.1001
114552,1002,5,41.2733
114593,1002,5,41.0062
114642,1002,5,36.0481
114738,1002,7,40.3761
114744,1002,5,42.5862
114946,1002,6,41.5218
114982,1002,4,27.6059
115027,1002,7,38.5268
115077,1002,5,33.4324
115215,1002,6,40.9076
115228,1002,7,33.3274
115359,1002,5,37.5022
115363,1002,4,30.8151
115458,1002,3,34.1612
115524,1002,3,41.176
115586,1002,4,44.4521
115643,1002,7,37.1718
115666,1002,4,36.6056
115715,1002,10,35.5739
115746,1002,5,40.4058
115751,1002,6,43.8349
115943,1002,3,38.3623
116068,1002,6,39.7268
116076,1002,2,26.7795
116143,1002,5,35.6654
116189,1002,5,33.2456
116202,1002,5,36.7099
116210,1002,5,29.3764
116277,1002,6,42.8687
116339,1002,6,18.4308
116362,1002,5,40.097
116391,1002,6,43.3344
116396,1002,5,43.3126
116430,1002,2,47.1483
116444,1002,5,44.0986
116466,1002,5,34.7936
116490,1002,6,30.9729
116526,1002,5,42.168
116530,1002,6,41.683
116675,1002,5,31.5882
116740,1002,5,46.1193
116773,1002,3,38.3505
116788,1002,6,29.9388
116795,1002,4,30.65
116864,1002,5,36.4322
116953,1002,4,38.2678
117005,1002,4,44.4753
117018,1002,6,35.4623
117080,1002,3,29.6359
117108,1002,6,45.5998
117109,1002,6,26.9093
117116,1002,6,36.6224
117138,1002,4,34.9877
117209,1002,5,40.3417
117230,1002,6,37.1048
117353,1002,2,33.1313
117377,1002,4,38.4633
117428,1002,2,48.0924
117519,1002,4,41.0788
117556,1002,3,33.4225
117799,1002,6,32.9996
117987,1002,5,36.8733
118071,1002,3,28.2605
118112,1002,4,30.2148
118129,1002,7,43.1097
118207,1002,4,36.9823
118217,1002,3,27.3041
118290,1002,5,40.0373
118322,1002,4,44.9629
118331,1002,10,41.2832
118366,1002,2,35.7004
118446,1002,7,43.9755
118467,1002,5,47.8374
118490,1002,4,33.363
118522,1002,2,37.5179
118594,1002,6,35.8117
118624,1002,2,25.9528
118699,1002,6,40.5356
118746,1002,1,23.4892
118812,1002,3,34.8201
118914,1002,4,23.0102
118993,1002,5,38.3863
119023,1002,6,39.8084
119040,1002,5,42.345
119041,1002,3,40.3459
119196,1002,9,46.3275
119254,1002,5,37.8711
119352,1002,6,41.8391
119447,1002,3,30.5793
119495,1002,5,46.4906
119595,1002,4,23.7392
119600,1002,3,42.4711
119687,1002,6,47.6443
119805,1002,5,39.6859
119814,1002,5,31.4549
119844,1002,4,40.1846
120110,1002,8,35.7564
120158,1002,3,25.7879
120197,1002,6,44.8231
120252,1002,4,31.0584
120300,1002,4,17.9889
120351,1002,4,30.7338
120476,1002,5,40.6657
120543,1002,6,43.0197
120580,1002,4,37.9097
120629,1002,5,29.167
120631,1002,7,38.447
120674,1002,4,35.3061
120736,1002,5,38.8819
120759,1002,2,35.8401
120827,1002,6,38.4102
120867,1002,7,42.3851
120884,1002,7,45.2364
120918,1002,4,42.461
120923,1002,3,38.7722
120948,1002,4,45.8742
121101,1002,8,38.9412
121187,1002,6,34.7275
121210,1002,4,29.3621
121330,1002,5,38.2117
121372,1002,6,44.2642
121386,1002,7,37.7194
121426,1002,6,36.6953
121443,1002,4,45.5065
121487,1002,8,30.6134
121662,1002,7,33.1363
121676,1002,4,43.8784
121704,1002,8,37.2147
121722,1002,2,28.85
122034,1002,7,44.8723
122039,1002,6,34.9367
122055,1002,4,39.3458
122162,1002,6,43.7447
122229,1002,3,36.0557
122233,1002,2,30.3514
122305,1002,5,26.6434
122326,1002,6,38.0485
122362,1002,3,37.0932
122365,1002,4,36.1962
122523,1002,5,38.5586
122576,1002,4,28.3688
122585,1002,5,39.946
122610,1002,4,31.4963
122751,1002,5,33.5953
122906,1002,7,44.1006
122953,1002,6,43.575
122966,1002,4,34.7343
122990,1002,5,36.245
123067,1002,7,39.2259
123094,1002,4,33.8732
123154,1002,7,41.3302
123172,1002,5,40.9484
123176,1002,5,42.8241
123393,1002,7,36.417
123429,1002,5,35.1719
123495,1002,4,47.045
123564,1002,6,42.8881
123574,1002,1,19.1486
123749,1002,2,40.3912
123772,1002,3,41.953
123785,1002,5,32.3138
123786,1002,4,20.5752
123786,1002,4,19.9547
123801,1002,7,44.3778
123847,1002,3,34.0411
123862,1002,5,39.1091
123896,1002,4,36.5591
123924,1002,3,29.9615
124104,1002,11,40.864
124143,1002,7,35.4766
124343,1002,5,43.4929
124348,1002,7,41.389
124371,1002,6,26.8587
124387,1002,6,38.1506
124423,1002,4,44.2959
124451,1002,8,40.2047
124594,1002,5,35.1516
124647,1002,5,27.6827
124687,1002,6,36.9622
124693,1002,3,19.696
124830,1002,5,41.184
124883,1002,6,38.8242
124886,1002,5,29.6438
124911,1002,8,40.1817
124914,1002,2,21.5021
124930,1002,3,21.5451
124956,1002,7,34.3291
124977,1002,3,39.5123
125026,1002,4,23.4874
125053,1002,4,37.5034
125072,1002,3,42.5154
125076,1002,5,37.6791
125188,1002,3,37.8583
125216,1002,4,42.7669
125226,1002,5,39.1323
125250,1002,5,40.6703
125282,1002,4,36.0063
125286,1002,8,36.9949
125669,1002,3,38.7047
125678,1002,3,49.5655
125715,1002,7,43.448
125833,1002,4,40.4728
125878,1002,5,40.1629
125903,1002,3,29.2328
125904,1002,3,37.3374
125924,1002,1,33.2086
125959,1002,3,40.167
125985,1002,7,23.451
126060,1002,6,35.0996
126070,1002,3,35.9353
126170,1002,6,41.691
126202,1002,3,34.0622
126277,1002,5,43.6933
126397,1002,4,19.118
126420,1002,5,38.9272
126472,1002,7,31.9295
126488,1002,4,30.2688
126494,1002,6,28.8042
126565,1002,4,23.0609
126813,1002,4,26.2235
126863,1002,6,32.3999
127015,1002,7,36.7252
127055,1002,5,43.1866
127247,1002,5,40.4102
127304,1002,8,31.4811
127318,1002,2,38.8319
127365,1002,2,21.4428
127419,1002,4,25.8151
127425,1002,1,10.872
127462,1002,8,25.9118
127481,1002,7,21.3393
127489,1002,4,33.9496
127593,1002,2,39.578
127602,1002,6,38.8488
127632,1002,6,33.5394
127701,1002,4,43.1909
127736,1002,5,41.4887
127737,1002,6,30.0294
127773,1002,3,36.9057
127913,1002,4,43.908
127970,1002,4,32.6354
127995,1002,7,40.1866
128232,1002,6,39.0046
128303,1002,4,34.0663
128407,1002,5,34.8583
128513,1002,5,42.6534
128539,1002,5,38.6144
128542,1002,5,33.9238
128592,1002,2,36.7757
128598,1002,7,42.9385
128684,1002,6,36.099
128727,1002,6,39.628
128746,1002,3,17.0408
128800,1002,5,41.7546
128842,1002,5,33.743
128911,1002,6,35.5312
128938,1002,4,35.805
128943,1002,2,37.0569
129010,1002,3,31.4135
129110,1002,4,34.5501
129196,1002,5,24.5199
129208,1002,3,30.9139
129254,1002,4,39.2665
129426,1002,4,43.4116
129444,1002,4,33.7485
129488,1002,6,42.9183
129525,1002,7,41.3018
129590,1002,4,41.8352
129711,1002,9,33.6983
129738,1002,3,34.993
129782,1002,5,41.1609
129838,1002,3,26.3542
129845,1002,3,42.6022
129864,1002,3,36.1908
129949,1002,5,22.6992
129950,1002,8,34.9113
129976,1002,3,29.2672
129999,1002,6,36.8628
130151,1002,8,47.2127
130289,1002,3,25.9708
130339,1002,10,35.5418
130494,1002,3,34.4636
130534,1002,5,35.3944
130562,1002,7,41.8155
130601,1002,7,36.5882
130721,1002,2,35.5469
130904,1002,6,34.2327
131106,1002,3,32.2162
131109,1002,5,40.434
131138,1002,8,45.1142
131195,1002,7,38.2032
131231,1002,4,32.7519
131245,1002,6,40.4703
131329,1002,1,39.02
131330,1002,4,39.5058
131344,1002,7,39.0329
131391,1002,3,37.8536
131483,1002,4,29.2842
131499,1002,4,47.0155
131565,1002,4,32.24
131618,1002,5,41.4749
131650,1002,7,25.6952
131697,1002,3,34.275
131826,1002,3,37.7145
131848,1002,4,37.2941
131952,1002,1,34.5874
131966,1002,8,36.5804
132006,1002,3,16.4401
132041,1002,7,38.298
132284,1002,5,34.9924
132300,1002,7,45.1112
132421,1002,6,35.509
132521,1002,4,44.7787
133010,1002,2,32.8399
133107,1002,6,37.5248
133155,1002,2,24.6033
133194,1002,4,29.8551
133225,1002,4,38.0672
133248,1002,2,39.5633
133301,1002,6,45.4356
133310,1002,4,32.6466
133456,1002,4,22.8158
133523,1002,3,35.3778
133530,1002,8,35.0123
133537,1002,6,45.8135
133566,1002,5,43.0522
133582,1002,5,30.8323
133625,1002,4,42.7893
133635,1002,4,39.761
133643,1002,5,29.68
133685,1002,5,37.0192
133699,1002,4,39.0686
133707,1002,2,35.9646
133764,1002,4,40.0536
133841,1002,6,44.209
133874,1002,5,40.5756
133888,1002,6,28.3708
133951,1002,3,45.0549
133993,1002,4,41.9793
134059,1002,7,33.8769
134258,1002,9,35.5413
134340,1002,3,32.6863
134345,1002,4,37.1753
134470,1002,9,42.1875
134542,1002,5,36.7577
134545,1002,3,37.3236
134674,1002,4,38.2782
134700,1002,3,34.7964
134869,1002,3,32.7792
134880,1002,3,36.6085
134883,1002,5,37.6465
134948,1002,2,26.5319
134948,1002,2,10.6717
134998,1002,5,39.8479
135169,1002,8,35.9288
135170,1002,4,41.7116
135177,1002,5,37.9669
135189,1002,6,38.5303
135195,1002,4,22.753
135257,1002,7,39.9536
135318,1002,5,38.3824
135414,1002,3,41.797
135443,1002,5,34.9938
135621,1002,2,30.2364
135703,1002,6,48.3147
135868,1002,7,43.6629
135869,1002,3,38.6094
136107,1002,6,28.1876
136226,1002,6,36.4609
136410,1002,6,36.0356
136476,1002,6,42.6496
136530,1002,4,31.1664
136608,1002,7,45.7711
136738,1002,7,32.4821
136776,1002,5,36.6229
137067,1002,4,32.584
137231,1002,6,40.594
137234,1002,3,44.0899
137237,1002,7,37.8292
137281,1002,2,17.4154
137281,1002,2,12.4211
137317,1002,4,27.5854
137354,1002,7,34.8365
137374,1002,9,36.9216
137375,1002,5,36.4352
137376,1002,6,34.6664
137380,1002,4,33.7071
137434,1002,5,36.3066
137485,1002,4,30.1277
137541,1002,4,29.412
137635,1002,5,33.9092
137679,1002,7,18.2863
137679,1002,7,14.9486
137720,1002,4,45.1826
137752,1002,3,24.9097
137923,1002,3,33.0989
137924,1002,3,41.7088
138081,1002,6,38.114
138193,1002,5,31.1829
138265,1002,5,42.0052
138290,1002,3,26.9147
138322,1002,1,31.4374
138359,1002,7,46.5931
138369,1002,3,35.4335
138486,1002,6,43.5784
138502,1002,9,12.8148
138595,1002,5,36.3776
138632,1002,7,37.7277
138650,1002,4,44.5676
138686,1002,1,18.9407
138760,1002,5,39.7202
138805,1002,8,38.6234
138854,1002,4,31.0273
138855,1002,3,38.0092
138873,1002,5,30.1054
138880,1002,3,39.3899
138895,1002,4,26.9371
139150,1002,6,33.272
139156,1002,6,27.6289
139176,1002,5,37.8097
139181,1002,4,44.7931
139309,1002,2,30.7531
139371,1002,4,33.7963
139424,1002,4,32.719
139451,1002,4,40.5485
139458,1002,8,39.8023
139467,1002,4,21.3746
139525,1002,2,39.3902
139542,1002,6,35.7988
139694,1002,7,36.1006
139761,1002,3,22.6302
139781,1002,7,30.5298
139791,1002,10,40.3472
139807,1002,5,35.6351
139850,1002,4,42.6439
139881,1002,4,37.6381
139934,1002,6,44.4042
140011,1002,2,31.7202
140100,1002,5,26.0069
140118,1002,3,34.9397
140119,1002,6,36.3687
140138,1002,3,38.3169
140200,1002,6,20.7966
140311,1002,5,33.5851
140324,1002,2,27.4328
140391,1002,5,35.7601
140394,1002,5,42.6844
140407,1002,3,36.2066
140470,1002,3,40.2241
140488,1002,7,36.9977
140512,1002,3,28.1525
140560,1002,8,23.8832
140621,1002,4,22.0971
140631,1002,4,33.3287
140645,1002,4,17.5375
140646,1002,4,46.3442
140782,1002,10,39.6587
140793,1002,5,33.6059
140797,1002,3,40.8018
140837,1002,3,35.8013
140839,1002,4,29.9147
141005,1002,5,40.6797
141039,1002,5,31.8186
141061,1002,2,23.9766
141067,1002,8,31.5234
141094,1002,7,39.8477
141154,1002,3,28.9519
141243,1002,2,32.8799
141282,1002,3,28.0632
141350,1002,5,33.9259
141416,1002,5,19.9572
141452,1002,5,24.5627
141506,1002,8,46.7828
141508,1002,6,37.0162
141520,1002,4,28.6699
141522,1002,4,26.8337
141547,1002,8,31.4496
141562,1002,7,35.5834
141582,1002,4,40.0229
141633,1002,2,30.2737
141648,1002,6,46.6955
141652,1002,7,45.9644
141699,1002,7,37.1834
141702,1002,3,30.975
141775,1002,4,35.3912
141906,1002,5,32.957
141912,1002,4,17.1509
141932,1002,3,40.6177
141938,1002,6,36.2308
142028,1002,2,43.4201
142153,1002,3,33.8646
142162,1002,4,39.258
142337,1002,7,34.1364
142353,1002,5,31.9853
142414,1002,4,42.2894
142604,1002,8,35.1367
142616,1002,3,36.252
142681,1002,4,36.3492
142709,1002,2,20.6865
142788,1002,5,31.3866
142845,1002,4,38.1493
142878,1002,4,28.3063
142908,1002,5,30.4157
142957,1002,4,39.0533
143017,1002,5,35.039
143036,1002,8,33.9547
143148,1002,9,29.6176
143202,1002,2,37.1966
143428,1002,3,29.5695
143509,1002,3,33.1554
143556,1002,2,41.0862
143568,1002,4,40.477
143671,1002,5,43.3308
143673,1002,7,42.1683
143695,1002,3,38.0767
143744,1002,5,26.5653
143771,1002,4,38.3613
143840,1002,6,42.6638
143938,1002,3,27.3095
144100,1002,7,33.975
144173,1002,6,35.9579
144259,1002,6,41.0992
144379,1002,4,20.5737
144390,1002,5,37.091
144414,1002,6,33.1005
144521,1002,4,25.2693
144580,1002,6,45.426
144591,1002,2,31.0746
144620,1002,6,36.7629
144637,1002,6,36.965
144713,1002,3,31.5648
144747,1002,2,15.5021
144760,1002,4,39.7192
144807,1002,7,33.6511
144904,1002,3,36.6305
144918,1002,7,43.5094
144942,1002,2,26.9109
145043,1002,2,34.8433
145061,1002,4,30.3775
145063,1002,6,38.4588
145181,1002,5,43.1709
145313,1002,5,37.5838
145532,1002,7,38.0775
145556,1002,5,38.9865
145585,1002,6,34.1401
145600,1002,3,30.6873
145610,1002,3,40.0425
145633,1002,8,43.0947
145636,1002,5,37.8204
145803,1002,7,29.5981
145845,1002,3,42.5154
145873,1002,5,37.6404
145979,1002,5,34.78
145997,1002,6,35.6481
146005,1002,3,33.3652
146025,1002,6,38.1227
146092,1002,5,36.319
146124,1002,5,35.368
146352,1002,5,39.5573
146463,1002,4,48.1127
146490,1002,4,30.9694
146492,1002,7,36.9142
146533,1002,4,43.0247
146630,1002,4,40.5467
146747,1002,7,36.5788
146862,1002,7,40.4717
146911,1002,3,43.3842
147049,1002,2,36.2437
147158,1002,5,29.4123
147225,1002,3,33.9192
147234,1002,5,35.8062
147362,1002,4,37.422
147377,1002,7,39.0331
147411,1002,4,42.8468
147437,1002,5,41.235
147453,1002,4,26.5231
147614,1002,6,39.9859
147663,1002,6,44.128
147706,1002,5,38.9383
147725,1002,6,37.6546
147790,1002,1,32.6424
147804,1002,7,42.6395
147897,1002,5,37.2404
147918,1002,5,40.8226
148018,1002,4,41.9348
148031,1002,3,36.2371
148061,1002,6,36.6922
148229,1002,6,40.846
148361,1002,6,40.1329
148507,1002,3,32.6458
148542,1002,8,43.8085
148572,1002,4,41.229
148584,1002,6,27.3137
148698,1002,1,24.7254
148732,1002,4,22.2959
148743,1002,8,34.7297
148773,1002,6,36.8712
148816,1002,4,42.092
148855,1002,5,33.6441
148967,1002,3,29.4509
149001,1002,3,45.5146
149098,1002,4,34.5467
149138,1002,4,15.475
149138,1002,4,14.0328
149145,1002,8,46.6362
149164,1002,4,40.9275
149168,1002,8,36.0489
149220,1002,4,37.8284
149238,1002,5,40.2939
149276,1002,6,40.054
149461,1002,5,31.1593
149686,1002,4,32.5282
149697,1002,3,33.6587
149743,1002,3,36.1368
149760,1002,3,17.4185
149827,1002,5,17.6968
149906,1002,5,27.5993
149943,1002,5,32.2952
149952,1002,5,41.5383
150031,1002,6,37.424
150279,1002,5,32.8268
150362,1002,3,27.7952
150419,1002,5,36.8515
150489,1002,6,38.5776
150503,1002,1,13.5855
150721,1002,2,33.9214
150732,1002,3,31.156
150802,1002,4,38.7904
150838,1002,4,35.9719
150845,1002,3,16.8303
151009,1002,5,32.4439
151084,1002,7,38.5643
151158,1002,7,46.6332
151180,1002,4,33.2511
151311,1002,4,43.0898
151341,1002,4,36.1282
151357,1002,4,32.5921
151372,1002,3,25.7439
151488,1002,4,43.6601
151578,1002,4,26.073
151820,1002,3,44.6577
151927,1002,7,41.6396
151973,1002,8,31.9437
152069,1002,5,39.6636
152110,1002,7,45.9586
152137,1002,3,39.5317
152164,1002,5,38.2338
152183,1002,5,41.747
152218,1002,5,39.7516
152363,1002,7,41.4121
152380,1002,8,42.0163
152555,1002,6,30.6524
152558,1002,3,35.1725
152579,1002,6,32.0505
152635,1002,3,31.2199
152668,1002,6,42.8407
152714,1002,2,36.3381
152761,1002,7,39.9554
152772,1002,7,37.8009
152828,1002,8,47.0911
152864,1002,6,33.6573
152875,1002,4,33.5365
153028,1002,5,36.4383
153070,1002,6,42.4015
153144,1002,3,34.136
153184,1002,4,37.1205
153217,1002,2,40.1721
153285,1002,5,33.4072
153338,1002,5,37.2875
153437,1002,3,32.7158
153459,1002,9,35.5305
153536,1002,7,43.2399
153596,1002,4,37.5094
153619,1002,6,35.8773
153631,1002,6,36.6288
153648,1002,4,29.5109
153669,1002,4,39.9202
153753,1002,12,40.0313
153819,1002,3,38.4846
153824,1002,6,36.3099
153870,1002,4,34.0903
153884,1002,5,37.8946
153986,1002,2,20.3094
153988,1002,3,45.1354
153991,1002,7,39.3657
154092,1002,5,11.7698
154255,1002,4,38.6456
154256,1002,4,50.1279
154293,1002,5,36.0116
154315,1002,7,38.29
154375,1002,6,36.5871
154519,1002,7,40.6028
154528,1002,4,30.3474
154533,1002,7,42.1549
154541,1002,3,38.5123
154735,1002,7,40.5985
154882,1002,5,28.7201
154916,1002,6,37.2483
154932,1002,3,21.4823
154974,1002,2,44.2259
154985,1002,2,19.2436
155013,1002,7,40.5007
155024,1002,5,41.961
155055,1002,2,31.4193
155107,1002,6,34.6826
155120,1002,4,34.9727
155241,1002,4,29.9348
155279,1002,8,39.6816
155290,1002,4,39.7626
155611,1002,4,35.0078
155638,1002,7,41.3917
155650,1002,5,31.1046
155664,1002,1,37.6153
155709,1002,3,21.4074
155723,1002,6,37.8902
155740,1002,3,41.5112
155750,1002,4,41.1041
155775,1002,7,36.1991
155796,1002,4,13.0818
155835,1002,6,40.9065
155869,1002,4,22.1785
155895,1002,4,38.1543
156094,1002,3,31.3404
156155,1002,10,40.2442
156170,1002,5,29.4112
156200,1002,5,34.4819
156205,1002,7,41.9021
156257,1002,4,38.4301
156308,1002,4,33.9644
156327,1002,6,44.3841
156386,1002,6,39.9912
156458,1002,5,38.0818
156497,1002,6,38.8656
156517,1002,5,35.8479
156548,1002,6,36.9347
156569,1002,7,39.599
156574,1002,4,37.0461
156644,1002,4,32.187
156857,1002,6,32.7609
156890,1002,5,22.4117
156890,1002,5,12.7665
156906,1002,5,27.7357
156923,1002,6,36.3655
157019,1002,5,40.8353
157076,1002,8,33.5128
157081,1002,4,41.898
157185,1002,5,41.8442
157203,1002,7,43.8361
157206,1002,3,41.8839
157265,1002,7,21.8971
157353,1002,5,40.1697
157367,1002,6,37.4718
157420,1002,5,24.9361
157430,1002,4,36.8436
157783,1002,5,40.2088
157794,1002,8,40.7921
157840,1002,4,40.1622
157895,1002,9,39.2103
157976,1002,7,40.9907
158024,1002,5,42.462
158104,1002,4,27.7881
158159,1002,5,40.7594
158177,1002,2,34.9364
158189,1002,7,34.7849
158284,1002,8,42.2124
158327,1002,3,43.1283
158435,1002,7,47.8356
158441,1002,2,27.4233
158449,1002,3,27.7213
158555,1002,5,40.9
158586,1002,3,34.4805
158602,1002,6,35.3774
158713,1002,6,42.2464
158802,1002,5,43.4043
158890,1002,3,37.8569
158905,1002,9,41.4942
159021,1002,3,44.546
159092,1002,6,40.4152
159108,1002,4,41.0546
159130,1002,4,41.7512
159150,1002,6,35.8725
159305,1002,3,33.2388
159324,1002,3,29.0416
159432,1002,6,33.8299
159486,1002,3,38.018
159537,1002,5,26.0969
159538,1002,7,43.9123
159596,1002,5,31.2801
159670,1002,2,36.0378
159699,1002,3,29.6793
159829,1002,7,36.4341
159831,1002,5,44.0747
159927,1002,5,33.3454
160118,1002,6,22.8391
160275,1002,11,39.1322
160320,1002,3,27.786
160376,1002,6,45.0277
160399,1002,2,34.6399
160417,1002,8,46.7338
160474,1002,7,33.2364
160604,1002,3,34.6174
160704,1002,4,42.4246
160740,1002,5,37.6085
160793,1002,4,42.4536
160803,1002,5,33.5438
160928,1002,4,36.7105
161013,1002,5,37.4771
161209,1002,3,42.9425
161291,1002,4,33.1069
161306,1002,4,31.5937
161433,1002,7,42.6042
161469,1002,4,34.3753
161512,1002,6,36.5661
161630,1002,3,31.1595
161883,1002,4,38.5203
161974,1002,4,43.9754
162024,1002,3,42.4215
162090,1002,7,38.3819
162254,1002,2,41.4681
162265,1002,7,32.8164
162317,1002,6,38.8547
162321,1002,5,40.2528
162401,1002,3,36.9812
162422,1002,5,43.6403
162433,1002,3,39.4763
162500,1002,5,44.1774
162715,1002,2,37.3532
162764,1002,6,43.4544
162793,1002,7,42.7666
162812,1002,3,18.1741
162844,1002,5,39.43
162856,1002,5,41.0258
162867,1002,4,37.4292
162897,1002,4,38.535
162926,1002,3,35.3046
163004,1002,3,37.4294
163197,1002,4,28.526
163221,1002,5,40.6253
163236,1002,6,37.304
163279,1002,4,35.072
163304,1002,5,40.4036
163365,1002,3,17.8348
163518,1002,6,30.4029
163592,1002,9,36.1752
163655,1002,5,29.8095
163685,1002,2,42.0701
163748,1002,6,40.3772
163805,1002,1,12.7684
163882,1002,4,40.7506
163990,1002,6,45.6751
164255,1002,2,40.9409
164272,1002,3,36.8508
164345,1002,4,42.228
164366,1002,5,47.1193
164421,1002,3,45.011
164533,1002,3,38.3473
164601,1002,4,37.3146
164646,1002,4,31.2902
164681,1002,9,37.2598
164724,1002,6,38.4961
164806,1002,9,40.8575
164836,1002,4,43.4621
164865,1002,1,16.0258
164868,1002,6,41.6928
164875,1002,6,39.8963
164901,1002,7,35.4706
165117,1002,6,35.1271
